time,states.V1,states.V2,states.V3,states.V4,states.V5,states.V6,states.V7,states.V8,states.V9,states.V10,states.V11,states.V12,states.V13,states.V14,states.V15,states.V16,states.V17
1561910589,ada336,"",United States,1561910588,1561910588,-119.5067,46.0329,10363.2,FALSE,224.94,309.99,0,,10553.7,,FALSE,0
1561910589,ab60e3,DAL837  ,United States,1561910587,1561910589,-95.7548,35.0765,9753.6,FALSE,255.88,276.7,0,,10294.62,4072,FALSE,0
1561910589,318b3d,"",Italy,,1561910586,,,,FALSE,0,180,-0.33,,,,FALSE,0
1561910589,896197,UAE23E  ,United Arab Emirates,1561910589,1561910589,21.7245,47.9518,11887.2,FALSE,258.95,137.82,0,,12420.6,3456,FALSE,0
1561910589,a842e2,EJA631  ,United States,1561910589,1561910589,-80.5837,40.0673,7604.76,FALSE,202.97,290.32,9.75,,7955.28,,FALSE,0
1561910589,a8a5c1,N65626  ,United States,1561910586,1561910588,-85.494,39.3512,1341.12,FALSE,41.95,246.89,0,,1386.84,2712,FALSE,0
1561910589,896196,UAE74   ,United Arab Emirates,1561910589,1561910589,25.4317,44.696,11887.2,FALSE,254.97,129.76,0,,12382.5,0642,FALSE,0
1561910589,896199,UAE46   ,United Arab Emirates,1561910589,1561910589,32.4692,41.4104,12496.8,FALSE,282.6,115.21,0,,12976.86,7650,FALSE,0
1561910589,acdcec,ASH2213 ,United States,1561910589,1561910589,-95.5796,38.3093,6316.98,FALSE,226.33,13.94,-8.45,,6697.98,2213,FALSE,0
1561910589,a96ee7,DAL2714 ,United States,1561910589,1561910589,-114.8367,34.0246,11277.6,FALSE,261.09,80.13,0,,11269.98,7627,FALSE,0
1561910589,e49104,GLO1777 ,Brazil,1561910410,1561910410,-48.6133,-18.5938,11277.6,FALSE,247.92,5.12,-0.33,,11948.16,2456,FALSE,0
1561910589,ace3c9,N93EW   ,United States,1561910589,1561910589,-78.3945,40.9809,9646.92,FALSE,215.01,281.87,-2.93,,10058.4,1613,FALSE,0
1561910589,89618d,UAE2MJ  ,United Arab Emirates,1561910589,1561910589,25.5364,43.1815,12192,FALSE,242,282.65,0,,12694.92,7223,FALSE,0
1561910589,3c15bd,DLH792  ,Germany,1561910578,1561910589,30.2421,43.0077,10668,FALSE,256.48,135.73,0,,11087.1,5441,FALSE,0
1561910589,a90e61,"",United States,1561910304,1561910306,-75.2177,39.8756,76.2,FALSE,73,254.89,-3.9,,99.06,3402,FALSE,0
1561910589,adb656,AAL163  ,United States,1561910589,1561910589,-112.9249,34.5851,10668,FALSE,237.2,72.19,-0.33,,11285.22,7204,FALSE,0
1561910589,e4910e,AZU8708 ,Brazil,1561910419,1561910444,-48.1555,-18.1829,11582.4,FALSE,257.94,354.39,0,,12283.44,3660,TRUE,0
1561910589,a8e201,N6711Y  ,United States,1561910589,1561910589,-117.7556,33.5313,960.12,FALSE,60.5,123.55,2.6,,967.74,0230,FALSE,0
1561910589,dda6a8,"","",1561910589,1561910589,5.008,52.8975,,FALSE,0,0,0,,39,,FALSE,3
1561910589,a8b8ba,JBU1007 ,United States,1561910589,1561910589,-118.0999,33.7751,289.56,FALSE,72.03,314.42,-4.55,,289.56,6663,FALSE,0
1561910589,aaec9c,AAL2854 ,United States,1561910587,1561910589,-91.4749,42.1272,11590.02,FALSE,230.36,288.35,0.65,,12230.1,1614,FALSE,0
1561910589,a988d2,N713SR  ,United States,1561910589,1561910589,-76.8091,39.6148,2895.6,FALSE,90.17,56.4,0,,3002.28,5404,FALSE,0
1561910589,e48a88,PPLID   ,Brazil,1561910588,1561910589,-40.7305,-17.6358,11361.42,FALSE,222.91,55.25,-11.7,,12016.74,,FALSE,0
1561910589,a10d56,SKW5450 ,United States,1561910589,1561910589,-92.2426,39.2253,10668,FALSE,226.57,92.47,0,,11254.74,2454,FALSE,0
1561910589,4006a9,BAW49   ,United Kingdom,1561910588,1561910589,-5.796,56.705,10363.2,FALSE,249.06,317.51,0,,10370.82,6330,FALSE,0
1561910589,a602ae,N487AV  ,United States,1561910589,1561910589,-82.5428,42.8086,13106.4,FALSE,204.22,278.11,-0.98,,13609.32,1661,FALSE,0
1561910589,ad4c96,SKW5530 ,United States,1561910582,1561910582,-104.4981,39.8763,2110.74,FALSE,98.26,270.3,-5.53,,2255.52,4322,FALSE,0
1561910589,896175,UAE94   ,United Arab Emirates,1561910589,1561910589,34.9018,40.6767,11887.2,FALSE,287.08,119.64,0.33,,12359.64,0253,FALSE,0
1561910589,060030,MAU45   ,Mauritius,1561910589,1561910589,11.7165,42.3841,11277.6,FALSE,254.37,131.56,0,,11894.82,7562,FALSE,0
1561910589,318b24,"",Italy,,1561910484,,,,FALSE,14.4,261,,,,,FALSE,0
1561910589,a6653f,N511B   ,United States,1561910589,1561910589,-87.8347,44.4744,1036.32,FALSE,82.35,35.08,0.33,,1066.8,1200,FALSE,0
1561910589,89616d,UAE9962 ,United Arab Emirates,1561910589,1561910589,7.201,56.3657,11277.6,FALSE,269.01,102.26,0,,11544.3,7707,FALSE,0
1561910589,a6c855,N536SP  ,United States,1561910536,1561910536,-84.1436,39.2061,944.88,FALSE,43.52,327.06,1.3,,975.36,,FALSE,0
1561910589,a5f5bf,SWA5169 ,United States,1561910589,1561910589,-73.4039,41.3678,10363.2,FALSE,192.48,236.78,-0.33,,10561.32,1315,FALSE,0
1561910589,4bb465,MNB6121 ,Turkey,1561910589,1561910589,14.3309,49.7562,10363.2,FALSE,220.33,289.79,0,,10355.58,1472,FALSE,0
1561910589,896185,UAE76F  ,United Arab Emirates,1561910589,1561910589,-73.5173,40.5966,1600.2,FALSE,152.65,96.19,13,,1539.24,7156,FALSE,0
1561910589,47bb87,SAS2615 ,Norway,1561910589,1561910589,8.3776,47.8646,10668,FALSE,217.53,225,0,,11209.02,1000,FALSE,0
1561910589,896189,UAE63C  ,United Arab Emirates,1561910589,1561910589,31.3175,41.9213,11887.2,FALSE,271.76,109.81,0,,12344.4,1467,FALSE,0
1561910589,896188,A6EEI   ,United Arab Emirates,1561910585,1561910589,55.382,25.2525,,TRUE,0.45,30,,,,2000,FALSE,0
1561910589,a3a2f9,N333WS  ,United States,1561910587,1561910588,-75.9168,40.0688,,TRUE,91.67,58.54,0,,,2145,FALSE,0
1561910589,a36736,N3182Q  ,United States,1561910589,1561910589,-105.5995,36.3874,4084.32,FALSE,66.51,102.96,-0.33,,4351.02,1536,FALSE,0
1561910589,acd0c2,ENY3786 ,United States,1561910589,1561910589,-90.5327,37.5723,10972.8,FALSE,230.53,206.22,0.33,,11529.06,5143,FALSE,0
1561910589,a91535,UAL2090 ,United States,1561910589,1561910589,-119.253,36.5338,10972.8,FALSE,249.5,350.98,0,,11460.48,1064,FALSE,0
1561910589,896180,UAE31V  ,United Arab Emirates,1561910589,1561910589,12.6664,51.914,11887.2,FALSE,272.67,115.6,0.33,,12412.98,0164,FALSE,0
1561910589,ad5398,AAL2667 ,United States,1561910589,1561910589,-80.3402,35.6784,7802.88,FALSE,238.94,257.82,7.15,,8221.98,0512,FALSE,0
1561910589,aa9bb7,AMX091  ,United States,1561909133,1561910563,-111.2686,29.6783,12496.8,FALSE,265.83,131,0,,12489.18,4515,FALSE,0
1561910589,aa9bb8,AAL37   ,United States,1561910589,1561910589,-76.3707,45.6708,11582.4,FALSE,256.06,243.38,-0.33,,11803.38,2452,FALSE,0
1561910589,40690b,EZY75EU ,United Kingdom,1561910589,1561910589,1.1193,51.9962,5593.08,FALSE,213.74,63.87,13.66,,5806.44,7621,FALSE,0
1561910589,40690a,EZY39JQ ,United Kingdom,1561910589,1561910589,-1.7125,53.4305,4549.14,FALSE,209.58,92.53,9.1,,4701.54,4736,FALSE,0
1561910589,40690d,EZY13LM ,United Kingdom,1561910589,1561910589,2.0931,51.6581,6766.56,FALSE,184.43,320.09,-4.23,,7094.22,3117,FALSE,0
1561910589,acd0dc,N925BF  ,United States,1561910587,1561910587,-86.2967,39.6101,3291.84,FALSE,88.61,177,0,,3467.1,6766,FALSE,0
1561910589,a7d52b,N6033F  ,United States,1561910589,1561910589,-94.4438,39.403,1798.32,FALSE,85.6,346.8,-0.33,,1882.14,2506,FALSE,0
1561910589,aa4e52,SWA5246 ,United States,1561910589,1561910589,-118.6763,33.8699,10866.12,FALSE,233.91,314.55,8.78,,11407.14,2403,FALSE,0
1561910589,a842a9,NKS358  ,United States,1561910589,1561910589,-78.8857,35.6848,10668,FALSE,240.02,23.76,-0.33,,11285.22,1032,FALSE,0
1561910589,ae10bc,MOOSE92 ,United States,1561910589,1561910589,49.3192,27.7351,7315.2,FALSE,190.65,321.24,0,,7787.64,3237,FALSE,0
1561910589,acd0ca,AAL188  ,United States,1561910589,1561910589,-92.5754,37.3931,11582.4,FALSE,243.27,227.74,0,,12131.04,3712,FALSE,0
1561910589,a8b8b9,ENY3866 ,United States,1561910589,1561910589,-76.527,39.0565,2865.12,FALSE,160.72,103.32,12.03,,2948.94,5631,FALSE,0
1561910589,406909,EZY84HV ,United Kingdom,1561910589,1561910589,0.9492,51.1964,11369.04,FALSE,221.67,321.03,5.2,,11788.14,1416,FALSE,0
1561910589,4a91f9,SAS38M  ,Sweden,1561910589,1561910589,17.5375,58.7444,5867.4,FALSE,217.31,23.29,-9.75,,6035.04,1260,FALSE,0
1561910589,e49156,PRBGU   ,Brazil,1561910577,1561910577,-40.3596,-22.0851,1341.12,FALSE,70.73,79.1,0,,1432.56,,FALSE,0
1561910589,a11435,N169ME  ,United States,1561910571,1561910571,-112.9295,33.6678,2651.76,FALSE,59.34,265.53,-0.33,,2766.06,0740,FALSE,0
1561910589,4a91f8,SAS2821 ,Sweden,1561910588,1561910589,24.3714,43.59,11902.44,FALSE,241.58,136.04,0,,12428.22,6062,FALSE,0
1561910589,a5e2bc,SKW5409 ,United States,1561910487,1561910493,-104.4902,39.8768,2118.36,FALSE,96.2,270,-6.5,,2293.62,5135,FALSE,0
1561910589,a09d9d,N139LC  ,United States,1561910589,1561910589,-2.6988,53.1066,1783.08,FALSE,79.43,265.91,-6.5,,1851.66,2014,FALSE,0
1561910589,50011b,"",San Marino,1561910436,1561910436,-0.5449,43.384,3695.7,FALSE,187.25,279.49,-9.43,,3688.08,1000,FALSE,0
1561910589,4951d4,TAP764  ,Portugal,1561910589,1561910589,10.3527,60.3665,2743.2,FALSE,143.44,24.36,0,,2720.34,2376,FALSE,0
1561910589,4951d6,TAP693  ,Portugal,1561910521,1561910587,-2.7956,46.0523,11269.98,FALSE,213.9,225.19,0.33,,11818.62,7454,FALSE,0
1561910589,4951d8,TAP1024 ,Portugal,1561910589,1561910589,-8.3688,39.0937,5501.64,FALSE,212.15,64.43,9.43,,5867.4,3342,FALSE,0
1561910589,4951d9,TAP554  ,Portugal,1561910589,1561910589,-6.3112,40.9749,10972.8,FALSE,260.49,45.96,0.33,,11536.68,5433,FALSE,0
1561910589,a1279f,N1737   ,United States,1561910588,1561910589,-79.7228,40.8911,1036.32,FALSE,52.78,83.84,2.93,,1005.84,,FALSE,0
1561910589,3944e5,AFR26ST ,France,1561910589,1561910589,7.3048,46.2535,10660.38,FALSE,234.32,298.31,0,,11201.4,5703,FALSE,0
1561910589,ab284d,AAL1033 ,United States,1561910589,1561910589,-84.7616,40.7217,9585.96,FALSE,224.39,301.98,-4.88,,10096.5,2141,FALSE,0
1561910589,ab6ebb,EDV5412 ,United States,1561910589,1561910589,-84.4287,33.7332,3070.86,FALSE,127.08,90.93,-6.5,,3253.74,5210,FALSE,0
1561910589,4951d0,TAP1361 ,Portugal,1561910589,1561910589,-0.4948,51.4774,358.14,FALSE,76.66,269.23,10.73,,403.86,7536,FALSE,0
1561910589,4951d1,TAP1253 ,Portugal,1561910589,1561910589,9.6425,47.5198,11117.58,FALSE,220.11,255.38,3.9,,11696.7,3573,FALSE,0
1561910589,4951d2,TAP1318 ,Portugal,1561910589,1561910589,-3.9637,49.6986,11582.4,FALSE,251.89,23.21,0.33,,12001.5,7454,FALSE,0
1561910589,3944e4,AFR97UA ,France,1561910589,1561910589,1.4079,44.3153,7520.94,FALSE,205.8,355.84,18.53,,7940.04,1000,FALSE,0
1561910589,a46d47,UAL922  ,United States,1561910589,1561910589,-121.1777,37.6043,5113.02,FALSE,176.34,260.43,-10.4,,5318.76,1443,FALSE,0
1561910589,a73735,N564QS  ,United States,,1561910385,,,,FALSE,243.14,200.05,0,,,,FALSE,0
1561910589,3944e7,AFR71UZ ,France,1561910306,1561910340,11.7837,48.3505,411.48,TRUE,0,81,,,,1000,FALSE,0
1561910589,a39ac6,AAY771  ,United States,1561910558,1561910561,-81.3339,36.866,9159.24,FALSE,245.92,245.79,-0.33,,9677.4,5604,FALSE,0
1561910589,3d33b1,DERVD   ,Germany,1561910564,1561910564,7.802,51.9426,182.88,FALSE,32.09,257.97,-0.65,,281.94,7000,FALSE,0
1561910589,a4bd40,UAL578  ,United States,1561910588,1561910589,-95.8408,34.6068,8976.36,FALSE,245.02,35.86,6.5,,9471.66,6230,FALSE,0
1561910589,40097f,BAW645  ,United Kingdom,1561910589,1561910589,2.112,50.0136,10363.2,FALSE,225.92,314.17,0,,10774.68,7530,FALSE,0
1561910589,aaa5b8,SWA3639 ,United States,1561910588,1561910589,-115.2585,35.7729,11574.78,FALSE,233.41,310.89,0,,12153.9,2632,FALSE,0
1561910589,a1bdf9,N211HS  ,United States,,1561910521,,,13106.4,FALSE,289.37,85.82,-0.33,,13540.74,,FALSE,0
1561910589,40097d,BAW87PC ,United Kingdom,1561910589,1561910589,5.1604,46.4037,10660.38,FALSE,238.91,132.21,0.33,,11209.02,5252,FALSE,0
1561910589,a9fb9d,SWA5473 ,United States,1561910589,1561910589,-82.5207,28.1541,967.74,FALSE,110.54,189.37,-4.55,,1059.18,2202,FALSE,0
1561910589,40097c,BAW880A ,United Kingdom,1561910532,1561910533,25.4337,36.4603,1783.08,FALSE,96.69,114.52,-7.15,,1905,,FALSE,0
1561910589,aadb04,N799S   ,United States,1561910589,1561910589,-84.8014,34.9257,10972.8,FALSE,223.59,308.74,0,,11559.54,6240,FALSE,0
1561910589,4951c8,TAP956  ,Portugal,1561910589,1561910589,-5.3859,41.4709,10980.42,FALSE,247.48,59.38,0.33,,11521.44,5475,FALSE,0
1561910589,a437da,DAL1868 ,United States,1561910589,1561910589,-96.4441,30.2837,6461.76,FALSE,218.67,89.06,7.8,,6797.04,6570,FALSE,0
1561910589,3944f2,AFR47JV ,France,1561910589,1561910589,22.23,38.7448,9883.14,FALSE,234.27,314.64,6.18,,10317.48,2057,FALSE,0
1561910589,aaa5ae,UAL311  ,United States,1561910589,1561910589,-104.9929,39.9437,3291.84,FALSE,155.39,280.49,-1.3,,3489.96,6653,FALSE,0
1561910589,3944f0,HOP65NN ,France,1561910589,1561910589,3.6925,44.628,8831.58,FALSE,249.81,119.89,0,,9334.5,1000,FALSE,0
1561910589,3944f1,AFR49LG ,France,1561910589,1561910589,20.4114,43.8463,10972.8,FALSE,235.11,287.44,0,,11498.58,6525,FALSE,0
1561910589,a0f46f,DAL155  ,United States,1561910585,1561910589,-69.5546,43.4155,8839.2,FALSE,229.16,207.26,0,,8900.16,2475,FALSE,0
1561910589,a2ddd3,HBAL582 ,United States,1561910589,1561910589,-61.3595,-9.6183,16276.32,FALSE,7.6,298.3,-0.65,,16718.28,,FALSE,0
1561910589,3944f7,AFR76AW ,France,1561910589,1561910589,2.7507,46.5669,10058.4,FALSE,219.5,183.22,0,,10576.56,1000,FALSE,0
1561910589,3944f4,AFR1184 ,France,1561910589,1561910589,5.3076,42.9545,11269.98,FALSE,243.35,138.08,0,,11856.72,7661,FALSE,0
1561910589,3944f5,AFR91HV ,France,1561910530,1561910535,17.9317,59.6884,274.32,FALSE,64.47,191.04,-3.25,,198.12,0663,FALSE,0
1561910589,a97713,N709MC  ,United States,1561910588,1561910589,-83.0763,28.5509,3825.24,FALSE,135.74,153.92,-6.83,,4069.08,2265,FALSE,0
1561910589,3944f8,AFR1754 ,France,1561910589,1561910589,2.8444,43.2286,11269.98,FALSE,235.22,172.21,0,,11849.1,7656,FALSE,0
1561910589,ab6ee4,CAP325  ,United States,,1561910580,,,2438.4,FALSE,82.54,274.29,-2.28,,2529.84,0657,TRUE,0
1561910589,3944f9,AFR1045 ,France,1561910586,1561910586,2.6252,48.9961,152.4,FALSE,69.21,264.88,-3.9,,198.12,1000,FALSE,0
1561910589,a45a03,N38LZ   ,United States,1561910589,1561910589,-87.6774,41.0969,3771.9,FALSE,74.38,311.07,0,,3992.88,4034,FALSE,0
1561910589,488d84,BNI8EX  ,Poland,1561910589,1561910589,16.9783,52.4529,518.16,FALSE,49.12,136.27,-1.95,,563.88,7000,FALSE,0
1561910589,a437ce,DAL1399 ,United States,1561910589,1561910589,-118.0475,33.9877,1684.02,FALSE,116.52,263.41,-5.85,,1676.4,7460,FALSE,0
1561910589,7584fc,PAL529  ,Philippines,1561910589,1561910589,101.6115,2.9131,960.12,FALSE,80.76,145.91,-4.23,,990.6,2766,FALSE,0
1561910589,a041ca,ASQ4269 ,United States,1561910589,1561910589,-74.731,41.4718,5783.58,FALSE,172.65,304.07,4.88,,5882.64,6342,FALSE,0
1561910589,400981,BAW363  ,United Kingdom,1561910587,1561910587,4.5169,46.9381,8252.46,FALSE,231.92,336.05,4.88,,8694.42,6774,FALSE,0
1561910589,a797d9,FDX415  ,United States,1561910307,1561910308,-91.8287,34.6345,8382,FALSE,225.25,98.54,-7.15,,9258.3,1025,FALSE,0
1561910589,4951b7,TAP533D ,Portugal,1561910589,1561910589,-8.5614,39.9361,9860.28,FALSE,210.56,205.31,-12.35,,10347.96,1127,FALSE,0
1561910589,a71d34,"",United States,1561910208,1561910589,-115.4897,32.7531,11277.6,FALSE,249.19,82.29,5.53,,9898.38,7655,FALSE,0
1561910589,c033a0,TVP7383 ,Canada,1561910589,1561910589,11.9137,46.7709,11887.2,FALSE,234.77,39.13,0,,12496.8,0470,FALSE,0
1561910589,a46d29,UAL1956 ,United States,1561910589,1561910589,-104.5623,33.9976,10363.2,FALSE,252.16,275.38,0,,10980.42,7373,FALSE,0
1561910589,500158,T7AKM   ,San Marino,1561910589,1561910589,38.3029,56.7913,10309.86,FALSE,173.71,39.11,3.25,,10378.44,2153,FALSE,0
1561910589,a6fd25,N55AU   ,United States,1561910589,1561910589,-122.0571,38.0184,228.6,FALSE,44.92,119.5,-1.3,,220.98,1200,FALSE,0
1561910589,a5dd1c,SWA3682 ,United States,1561910589,1561910589,-122.7119,44.5656,5951.22,FALSE,191.88,4.15,-1.95,,6126.48,7253,FALSE,0
1561910589,a557fe,RPA4519 ,United States,1561910588,1561910589,-91.5363,36.1599,10972.8,FALSE,239.5,310.12,0.33,,11529.06,7444,FALSE,0
1561910589,8961c1,ASL388  ,United Arab Emirates,1561910589,1561910589,10.6162,49.416,11582.4,FALSE,219.08,295.3,0,,12108.18,3567,FALSE,0
1561910589,40095d,BAW703  ,United Kingdom,1561910589,1561910589,-0.1114,51.4658,1196.34,FALSE,88.04,267.66,-5.53,,1264.92,5202,FALSE,0
1561910589,80064d,IGO991  ,India,1561910589,1561910589,77.4355,28.5627,1661.16,FALSE,104.43,270,-2.93,,1653.54,0203,FALSE,0
1561910589,80064c,IGO6386 ,India,1561910589,1561910589,77.7206,28.4567,2446.02,FALSE,120.47,29.41,-0.98,,2499.36,3310,FALSE,0
1561910589,a28de3,ASA31   ,United States,1561910589,1561910589,-120.1032,47.778,8008.62,FALSE,212.3,276.54,-11.7,,8168.64,2733,FALSE,0
1561910589,a41db0,"",United States,1561910589,1561910589,-88.4213,41.7955,708.66,FALSE,68.02,257.33,0.65,,723.9,,FALSE,0
1561910589,aaf53a,JBU795  ,United States,1561910588,1561910588,-85.1514,34.9934,10363.2,FALSE,238.34,240.95,0,,10934.7,3006,FALSE,0
1561910589,400966,BAW149  ,United Kingdom,1561910589,1561910589,15.8498,47.575,10058.4,FALSE,245.9,126.75,0,,10546.08,3466,FALSE,0
1561910589,ab5bd4,SWA3664 ,United States,1561910589,1561910589,-105.9917,38.3142,10668,FALSE,241.34,78.07,0.33,,11323.32,2011,FALSE,0
1561910589,42498d,AFL2002 ,United Kingdom,1561910474,1561910478,30.2232,55.0666,10363.2,FALSE,231.77,238.71,0,,10668,6234,FALSE,0
1561910589,a46d95,UAL1729 ,United States,1561910520,1561910527,-104.6863,39.9479,1821.18,FALSE,85.92,180.69,-4.23,,1897.38,2726,FALSE,0
1561910589,44016b,AUA1CT  ,Austria,1561910589,1561910589,11.9527,48.3561,967.74,FALSE,78.74,263.25,-4.23,,1051.56,6374,FALSE,0
1561910589,42491e,AFL1832 ,United Kingdom,1561910581,1561910581,30.8435,55.2726,9745.98,FALSE,221.54,247.9,0,,10027.92,2714,FALSE,0
1561910589,ab62ad,SWA4858 ,United States,1561910454,1561910483,-100.6872,39.0907,10668,FALSE,228.64,79.5,0.33,,11292.84,7606,FALSE,0
1561910589,3c6307,TUI2YB  ,Germany,1561910589,1561910589,17.3268,43.1414,11887.2,FALSE,236.77,141.26,0,,12420.6,7143,FALSE,0
1561910589,aadb37,UAL914  ,United States,1561910587,1561910587,-58.8923,48.6685,11582.4,FALSE,235.4,244.5,0,,11742.42,6032,FALSE,0
1561910589,a88b94,N65NG   ,United States,1561910416,1561910437,-85.3048,38.0856,6461.76,FALSE,132.18,94.91,0,,3482.34,2151,FALSE,0
1561910589,440179,EJU29QN ,Austria,1561910589,1561910589,2.6331,44.1164,11590.02,FALSE,243.62,73.06,0.33,,12214.86,1000,FALSE,0
1561910589,a3414e,FFT2822 ,United States,1561910585,1561910585,-106.1941,37.338,7612.38,FALSE,241.11,51.15,-12.03,,8130.54,2615,FALSE,0
1561910589,440176,EJU69PQ ,Austria,1561910589,1561910589,11.569,49.1987,11582.4,FALSE,222.8,294.85,0.33,,12115.8,1000,FALSE,0
1561910589,440185,EJU93DJ ,Austria,1561910523,1561910587,13.5188,52.3828,76.2,FALSE,7.46,70,,,,1000,FALSE,0
1561910589,424925,SBI880  ,United Kingdom,1561910589,1561910589,16.304,47.2425,11277.6,FALSE,227.78,32.36,-0.33,,11811,1227,FALSE,0
1561910589,a06931,N1254H  ,United States,1561910589,1561910589,-88.6166,42.7976,1089.66,FALSE,67.64,116.18,-1.63,,1127.76,1275,FALSE,0
1561910589,440181,EJU43BG ,Austria,1561910356,1561910390,1.3645,43.6263,129.54,TRUE,24.18,143,,,,1000,FALSE,0
1561910589,aaa5dc,SWA3282 ,United States,1561910589,1561910589,-99.8542,31.4074,10454.64,FALSE,230.72,123.26,-5.53,,11010.9,1605,FALSE,0
1561910589,a8e24d,UAL1913 ,United States,1561910589,1561910589,-75.2154,40.0019,3962.4,FALSE,199.45,43.12,-10.73,,4046.22,3737,FALSE,0
1561910589,424927,SVR209  ,United Kingdom,1561910589,1561910589,48.0042,52.5662,11582.4,FALSE,210.31,233.35,0.33,,11704.32,1422,FALSE,0
1561910589,3c1ff7,TEST1234,Germany,,1561910589,,,10904.22,FALSE,0.26,14,,,,0522,FALSE,0
1561910589,a11fa3,UAL1936 ,United States,1561910589,1561910589,-92.2589,41.4971,11582.4,FALSE,246.19,267.25,0,,12176.76,2610,FALSE,0
1561910589,424940,AFL2471 ,United Kingdom,1561910589,1561910589,37.4576,56.1183,1866.9,FALSE,146.48,99.3,-11.7,,1874.52,0433,FALSE,0
1561910589,acf8d2,"",United States,,1561910589,,,,FALSE,46.03,152,2.6,,,,FALSE,0
1561910589,ab5bde,N8308V  ,United States,1561910588,1561910588,-74.4086,39.8253,1524,FALSE,66.35,41.23,-0.98,,1531.62,6217,FALSE,0
1561910589,440172,EJU839X ,Austria,1561910589,1561910589,9.9445,49.4138,4930.14,FALSE,177.88,201.37,-9.75,,5250.18,1362,FALSE,0
1561910589,e071cb,ARG1451 ,Argentina,1561910589,1561910589,-58.8824,-34.5153,3665.22,FALSE,153.18,121.82,-7.15,,3718.56,3361,FALSE,0
1561910589,440170,EJU86NZ ,Austria,1561910589,1561910589,11.2605,45.8178,11285.22,FALSE,231.43,156.97,0.33,,11856.72,1000,FALSE,0
1561910589,a8f58e,N67683  ,United States,1561910589,1561910589,-123.1591,45.49,883.92,FALSE,61.99,220.96,5.85,,899.16,,FALSE,0
1561910589,ab5bf0,SWA4228 ,United States,1561910589,1561910589,-117.9711,33.6707,861.06,FALSE,108.44,294.38,-1.3,,891.54,4747,FALSE,0
1561910589,424939,TYA7758 ,United Kingdom,1561910589,1561910589,22.9071,45.0598,10957.56,FALSE,216.11,348.74,0.33,,11452.86,1755,FALSE,0
1561910589,4a0833,BMS9277 ,Romania,1561910588,1561910589,28.459,42.7572,10043.16,FALSE,243.43,162.79,0,,10035.54,5442,FALSE,0
1561910589,a9fb4e,AAL1687 ,United States,1561910589,1561910589,-78.427,36.7712,10568.94,FALSE,234.92,32.3,-10.08,,11117.58,7230,FALSE,0
1561910589,3944ea,AFR42TQ ,France,1561910589,1561910589,-4.3089,37.0574,11879.58,FALSE,223.6,209.04,0,,12489.18,7634,FALSE,0
1561910589,a2d1c9,AAL755  ,United States,1561910580,1561910583,-74.2431,42.4039,8145.78,FALSE,225.36,218.88,-11.05,,8290.56,2444,FALSE,0
1561910589,478772,NAX50A  ,Norway,1561910589,1561910589,11.4193,61.3545,9730.74,FALSE,252.36,2.69,5.53,,9799.32,5054,FALSE,0
1561910589,42493d,UTA517  ,United Kingdom,1561910589,1561910589,46.8265,52.0201,10972.8,FALSE,221.63,232.54,-0.33,,11056.62,,FALSE,0
1561910589,a09188,AAL2184 ,United States,1561910589,1561910589,-86.1198,42.3153,7429.5,FALSE,236.87,87.51,5.53,,7818.12,5322,FALSE,0
1561910589,3944ef,AFR27DT ,France,1561910297,1561910372,2.5061,48.7466,3048,FALSE,90.38,254.14,-2.93,,533.4,5441,TRUE,0
1561910589,392ae4,AFR613K ,France,1561910589,1561910589,2.8925,48.7517,1584.96,FALSE,132.58,331.74,-9.75,,1691.64,1000,FALSE,0
1561910589,a46d70,UAL1108 ,United States,1561910589,1561910589,-108.372,38.2106,9753.6,FALSE,234.77,230.87,0,,10347.96,0663,FALSE,0
1561910589,a4bd12,N404SE  ,United States,1561910589,1561910589,-86.4839,42.1115,762,FALSE,49.24,207.37,3.58,,784.86,,FALSE,0
1561910589,392ae8,AFR173U ,France,1561910589,1561910589,7.4792,49.5023,10965.18,FALSE,219.77,274.3,0,,11468.1,1000,FALSE,0
1561910589,392ae9,AFR119L ,France,1561910588,1561910589,-5.9612,34.8289,10668,FALSE,218.73,213.39,0,,11239.5,7625,FALSE,0
1561910589,a2ddfa,N284MR  ,United States,1561910589,1561910589,-96.5866,33.2216,350.52,FALSE,80.83,182.19,-4.88,,365.76,5263,FALSE,0
1561910589,a9026b,N68RX   ,United States,1561910586,1561910589,-104.9149,40.1781,1638.3,FALSE,58.21,135.72,0.65,,1691.64,0313,FALSE,0
1561910589,a9c5cf,DCM4172 ,United States,1561910581,1561910586,-97.5256,33.4762,3230.88,FALSE,187.05,116.99,-8.13,,3634.74,1525,FALSE,0
1561910589,398144,"",France,,1561910589,,,4991.1,FALSE,70.41,158.12,3.9,,,4643,FALSE,0
1561910589,aaa5ff,SWA4151 ,United States,1561910589,1561910589,-75.6474,39.3718,7863.84,FALSE,236.09,45.26,10.73,,8161.02,2174,FALSE,0
1561910589,80068e,IGO077  ,India,1561910589,1561910589,100.778,13.8359,739.14,FALSE,99.82,194.32,-3.25,,762,0440,FALSE,0
1561910589,44017c,EJU49VN ,Austria,1561910585,1561910589,10.4353,42.4569,11582.4,FALSE,227.79,336.16,-0.33,,12222.48,7041,FALSE,0
1561910589,392af2,AFR86SP ,France,1561910589,1561910589,0.1474,46.3986,10858.5,FALSE,258.24,29.48,-4.55,,11361.42,1000,FALSE,0
